result_id,cdm_name,result_type,package_name,package_version,group_name,group_level,strata_name,strata_level,variable_name,variable_level,estimate_name,estimate_type,estimate_value,additional_name,additional_level
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral to antenatal clinic,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4081292
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral to antenatal clinic,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4081292
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Cervical smear - 1st call,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4089331
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Cervical smear - 1st call,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4089331
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Ultrasound scan requested,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4292193
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Ultrasound scan requested,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4292193
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Suspected arrhythmia,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44808625
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Suspected arrhythmia,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44808625
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Computer summary updated,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4211664
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Computer summary updated,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4211664
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Blood sample taken,-365 to -31,count,numeric,3,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4209107
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Blood sample taken,-365 to -31,percentage,percentage,6.25,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4209107
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral for further care,-365 to -31,count,numeric,3,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4084213
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral for further care,-365 to -31,percentage,percentage,6.25,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4084213
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Declined consent for short message service text messaging,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44802338
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Declined consent for short message service text messaging,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44802338
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Prescription by supplementary prescriber,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44788090
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Prescription by supplementary prescriber,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44788090
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Letter encounter from patient,-365 to -31,count,numeric,2,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4148753
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Letter encounter from patient,-365 to -31,percentage,percentage,4.16666666666667,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4148753
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Peak flow meter at home,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4017185
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Peak flow meter at home,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4017185
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Lloyd George record received,-365 to -31,count,numeric,3,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44788815
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Lloyd George record received,-365 to -31,percentage,percentage,6.25,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44788815
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Asthma monitoring call third letter,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4085318
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Asthma monitoring call third letter,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4085318
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Patient failed to respond to appointment opt-in letter,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44792466
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Patient failed to respond to appointment opt-in letter,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44792466
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Medication decreased,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4057426
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Medication decreased,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4057426
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Physical therapy procedure,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4238738
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Physical therapy procedure,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4238738
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Expedite appointment,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4089197
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Expedite appointment,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4089197
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Medication requested,-365 to -31,count,numeric,5,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4056967
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Medication requested,-365 to -31,percentage,percentage,10.4166666666667,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4056967
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen in breast clinic,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4089031
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen in breast clinic,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4089031
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Cervical smear non-responder,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4171432
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Cervical smear non-responder,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4171432
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Telephone encounter,-365 to -31,count,numeric,16,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4089036
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Telephone encounter,-365 to -31,percentage,percentage,33.3333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4089036
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Patient allocated named accountable general practitioner,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 46285147
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Patient allocated named accountable general practitioner,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 46285147
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Patient discharge,-365 to -31,count,numeric,3,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4240723
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Patient discharge,-365 to -31,percentage,percentage,6.25,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4240723
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Under care of cardiologist,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4139074
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Under care of cardiologist,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4139074
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral to podiatrist,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4202178
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral to podiatrist,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4202178
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Cervical smear defaulter,-365 to -31,count,numeric,3,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4088864
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Cervical smear defaulter,-365 to -31,percentage,percentage,6.25,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4088864
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen in hospital casualty,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4083411
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen in hospital casualty,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4083411
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral to cardiologist,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4204664
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral to cardiologist,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4204664
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen in antenatal clinic,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4083415
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen in antenatal clinic,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4083415
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Medication increased,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4057425
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Medication increased,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4057425
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Family history of neoplasm of lung,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4182336
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Family history of neoplasm of lung,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4182336
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Posterior tibial pulse,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4222862
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Posterior tibial pulse,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4222862
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Administrative procedure,-365 to -31,count,numeric,13,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4033224
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Administrative procedure,-365 to -31,percentage,percentage,27.0833333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4033224
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen in cardiac clinic,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4083416
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen in cardiac clinic,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4083416
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Total notes on computer,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4086464
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Total notes on computer,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4086464
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen by midwife,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4088552
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen by midwife,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4088552
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Long term condition summary sent to patient,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44811008
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Long term condition summary sent to patient,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44811008
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Consent for operation given,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4082262
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Consent for operation given,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4082262
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Notes summary on computer,-365 to -31,count,numeric,4,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4081598
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Notes summary on computer,-365 to -31,percentage,percentage,8.33333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4081598
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Previous treatment continue,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4144136
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Previous treatment continue,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4144136
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral to gynecologist,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4203276
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral to gynecologist,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4203276
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Diabetic retinopathy of eye not detected,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 36715429
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Diabetic retinopathy of eye not detected,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 36715429
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Had a chat to patient,-365 to -31,count,numeric,6,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4082880
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Had a chat to patient,-365 to -31,percentage,percentage,12.5,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4082880
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Patient's next of kin,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4081585
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Patient's next of kin,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4081585
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Treatment plan given,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4196133
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Treatment plan given,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4196133
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Informed consent for cervical smear given,-365 to -31,count,numeric,2,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44790864
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Informed consent for cervical smear given,-365 to -31,percentage,percentage,4.16666666666667,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44790864
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen by own GP,-365 to -31,count,numeric,2,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4139717
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seen by own GP,-365 to -31,percentage,percentage,4.16666666666667,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4139717
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Appointment status,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4202344
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Appointment status,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4202344
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seasonal influenza vaccination declined,-365 to -31,count,numeric,2,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44806820
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Seasonal influenza vaccination declined,-365 to -31,percentage,percentage,4.16666666666667,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44806820
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Family history of clinical finding,-365 to -31,count,numeric,2,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4167217
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Family history of clinical finding,-365 to -31,percentage,percentage,4.16666666666667,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4167217
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Fax sent to:,-365 to -31,count,numeric,2,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44788214
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Fax sent to:,-365 to -31,percentage,percentage,4.16666666666667,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 44788214
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Advice given,-365 to -31,count,numeric,8,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4167554
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Advice given,-365 to -31,percentage,percentage,16.6666666666667,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4167554
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral letter status,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4136748
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Referral letter status,-365 to -31,percentage,percentage,2.08333333333333,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4136748
1,cdmGold,summarised_large_scale_characteristics,PatientProfiles,0.6.2,cohort_name,hpv_outc_general_d_cohort,overall,overall,Diabetes: practice program,-365 to -31,count,numeric,1,table_name &&& type &&& analysis &&& concept,observation &&& event &&& standard &&& 4016048
